,Peso_de_muestra_vegetal_(g),Cantidad_de_N_en_muestra_vegetal_(g),Cantidad_de_C_en_muestra_vegetal_(g),Porcentaje_N_de_la_muestra_vegetal,Porcentaje_C_de_la_muestra_vegetal,Peso_de_muestra_de_fruto_(g),Cantidad_de_N_en_muestra_de_fruto_(g),Cantidad_de_C_en_muestra_de_fruto_(g),Porcentaje_N_de_la_muestra_fruto,Porcentaje_C_de_la_muestra_fruto,Nitrógeno_total_en_planta,Carbono_total_en_planta,Nitrógeno_total_en_fruto,Carbono_total_en_fruto,N1,N2,N3,N4,Primer_peso_fresco_hoja,Primer_peso_fresco_de_raíz,Primer_peso_fresco_planta,Primer_peso_seco_hoja,Primer_peso_seco_de_raíz,Primer_peso_seco_planta,Harvest_Index_S_(His),Root_Index_(Ri),CHLOR,FLV,ANT,NBI,NDVI,PhipII
493,0.081,0.00301,0.029,3.72073,35.77563,0.1356,0.00422,0.0583,3.11376,42.95918,1.4789876543209877,14.24938271604938,0.05262551622418879,0.7270302359882006,150.82180705745,66.24208995988644,0.0311376,311.0880304768147,7.3,2.2,9.5,0.589,0.106,0.695,0.04075582656479719,0.019281289918295537,20.619,0.531,0.266,38.8,0.527007319780516,0.836
494,0.0832,0.00311,0.0304,3.73874,36.50305,0.1388,0.00342,0.0601,2.46199,43.27571,2.0222475961538464,19.767307692307693,0.05672074927953889,0.9967593659942363,225.49135974977028,26.227610803797944,0.0301392,178.2462313616255,10.15,2.1,12.25,0.931,0.135,1.066,0.040814155526399776,0.019502854508705366,19.406,0.543,0.284,35.72,0.518349741463693,0.832
495,0.0817,0.00154,0.0305,1.88611,37.31065,0.132,0.00297,0.0578,2.24862,43.77157,1.9169889840881276,37.96634026927785,0.5732774999999999,11.156713636363635,288.86119161751236,405.34533953096246,0.026673399999999996,3123.1494039816484,10.8,0.7,11.5,1.109,0.163,1.272,0.20033967872054348,0.15489978691450632,28.913,0.551,0.251,52.45,0.618686299545193,0.867
496,0.0836,0.00171,0.0306,2.04077,36.61168,0.1319,0.00312,0.0588,2.36812,44.60118,1.7365909090909093,31.075837320574163,0.5611742228961334,10.57597573919636,346.82684629447874,404.138073575615,0.0236812,3319.297505010146,13.1,1.8,14.9,1.246,0.162,1.408,0.2184047724259832,0.07364854912358226,27.628,0.562,0.219,49.15,0.619166564340024,0.891
497,0.0807,0.00223,0.0307,2.7669,38.04489,0.141,0.00376,0.0628,2.66734,44.53828,2.395799256505577,32.9825278810409,0.52848,8.826740425531915,422.23499678344666,356.51902527066767,0.022486199999999998,3384.955833118013,17.29,2.34,19.63,1.536,0.207,1.743,0.18605306145440204,0.06477778403650086,26.611,0.516,0.221,51.57,0.681709514944656,0.851
498,0.0813,0.00174,0.0308,2.14434,37.87039,0.1386,0.00225,0.0597,1.62181,43.09232,1.6843542435424355,29.815006150061503,0.1306168831168831,3.4657012987012985,263.95285651926616,495.01132601914895,0.0185307,2421.214841337489,12.648,1.15,13.798000000000002,1.308,0.179,1.487,0.09275355635994742,0.09222327254282617,26.739,0.641,0.219,41.68,0.524921136756335,0.834
499,0.0813,0.00171,0.03,2.10561,36.86473,0.1408,0.00307,0.066,2.18303,46.90776,1.634280442804428,28.671586715867154,0.15339098011363636,3.29765625,442.50477429374223,93.92921644377535,0.0218303,907.3573555801688,34.67,2.85,37.52,3.726,0.405,4.131,0.08302354399008675,0.07788989201628607,26.15,0.579,0.225,45.18,0.649026915058348,0.849
500,0.0828,0.00148,0.032,1.78282,38.62472,0.1344,0.00249,0.0601,1.85307,44.70704,1.4996618357487923,32.42512077294686,0.40971986607142863,9.889222470238098,237.87091624449846,199.84497899117807,0.016218099999999996,770.9648190833007,8.3,1.4,9.700000000000001,0.815,0.154,0.969,0.20860255624204121,0.05376597651275762,22.66,0.647,0.267,35.04,0.568313688140389,0.827
501,0.0811,0.00216,0.0276,2.66313,33.97204,0.1381,0.00361,0.0629,2.61724,45.51062,1.664611590628853,21.270036991368677,0.08132302679217958,1.4169580014482257,236.05484999855162,224.13373108511882,0.0230369,1218.8329480536054,7.928,3.116,11.044,0.741,0.168,0.909,0.047415829662709,0.10516529240523695,20.782,0.519,0.236,40.07,0.599397417129198,0.843
502,0.082,0.0019,0.0285,2.31271,34.73968,0.1335,0.00273,0.0583,2.04448,43.68005,1.441219512195122,21.618292682926832,0.13341213483146067,2.8490576779026218,195.43960227881558,197.2222643261996,0.0204448,788.0456522013134,6.601999999999999,1.15,7.752,0.578,0.128,0.706,0.09493044642337466,0.142599383039404,34.307,0.486,0.201,70.58,0.635579859358631,0.787
503,0.0828,0.00154,0.0295,1.86358,35.62095,0.143,0.00329,0.0635,2.30369,44.37764,1.471183574879227,28.18176328502415,0.2060276223776224,3.9765209790209797,219.28893012902714,83.8181094377074,0.0261724,481.05875026783804,9.27,1.69,10.959999999999999,0.857,0.129,0.986,0.10169780250979503,0.08063142354210437,28.746,0.493,0.196,58.26,0.610623200629732,0.84
504,0.0822,0.00191,0.0298,2.32391,36.26877,0.1323,0.00312,0.0643,2.35688,48.56857,1.6427858880778592,25.630900243309007,0.0649469387755102,1.3384897959183673,261.42640903054354,98.648241755778,0.026279699999999996,677.7339003752884,12.8,2.4,15.200000000000001,0.945,0.136,1.081,0.03749285266969804,0.18106570098292807,19.172,0.592,0.284,32.4,0.581118566578613,0.799
505,0.0821,0.00173,0.0234,2.10516,28.49141,0.1368,0.0036,0.0636,2.63335,46.51256,1.2200609013398291,16.502557856272833,0.05055263157894737,0.8930964912280702,268.6513178237553,42.24671530459429,0.0263335,298.8756327673024,13.35,2.43,15.78,1.42,0.124,1.544,0.03211246886544859,0.11367245616087997,18.214,0.579,0.281,31.47,0.617678162749385,0.84
506,0.0825,0.00161,0.0284,1.94731,34.37696,0.14,0.00368,0.0673,2.62797,48.06154,1.3875272727272727,24.47563636363636,0.11473714285714284,2.098317857142857,190.91737095068137,85.22618513910564,0.023568799999999997,383.4916970216413,7.9,1.5,9.4,0.713,0.149,0.862,0.05784138342277878,0.20009275823229314,23.064,0.533,0.26,43.28,0.579705456700013,0.841
507,0.0827,0.00194,0.03,2.3479,36.2197,0.1353,0.00273,0.0585,2.01707,43.24406,1.3981136638452238,21.62031438935913,0.22249600886917958,4.767771618625278,256.0997928072394,258.1288848566085,0.0219227,1449.2385343667684,9.45,2.02,11.469999999999999,0.821,0.091,0.9119999999999999,0.15613009189120308,0.06371500984042928,20.948,0.521,0.273,40.2,0.639260608109402,0.835
508,0.0824,0.00231,0.0311,2.80576,37.7892,0.1426,0.0031,0.0611,2.17282,42.87941,1.9063106796116505,25.665048543689316,0.17656521739130432,3.4800434782608693,233.6395869301683,205.38613100119065,0.021728200000000003,1042.6565930689828,10.03,2.4,12.43,0.846,0.086,0.9319999999999999,0.10669714405822232,0.06305667218412549,19.391,0.602,0.267,32.21,0.56178514377976,0.808
509,0.0821,0.00212,0.0295,2.58032,35.95409,0.1366,0.00299,0.0608,2.19227,44.49955,1.9314981729598049,26.876979293544455,0.24491295754026357,4.9801698389458275,270.78829259458513,240.59248017396692,0.0201707,1314.1135796629026,14.9,1.6,16.5,1.25,0.087,1.337,0.130121294584191,0.13955273348916722,18.247,0.591,0.312,30.85,0.504207657915818,0.815
510,0.0818,0.00149,0.0308,1.81986,37.68247,0.1425,0.00323,0.0633,2.268,44.40407,1.5555745721271395,32.15550122249389,0.2618453333333334,5.13152,243.6156222796544,160.69444176094274,0.021569800000000004,844.4075509837535,9.4,0.3,9.700000000000001,0.891,0.092,0.983,0.11915174519349782,0.18256456803366614,27.065,0.57,0.219,47.46,0.6408898698858,0.863
511,0.0834,0.00119,0.0243,1.42355,29.16736,0.135,0.00314,0.0602,2.32808,44.61873,2.322925659472422,47.43453237410072,0.16441970370370368,3.15225037037037,377.2895759808182,110.697479839311,0.0232808,972.3227337753186,17.03,2.45,19.48,1.745,0.097,1.842,0.041614420524050885,0.35615680318362974,33.023,0.821,0.199,40.21,0.611898996719356,0.874
512,0.0806,0.00164,0.0299,2.03033,37.11437,0.1369,0.00295,0.0595,2.15698,43.43009,2.386749379652605,43.514516129032245,0.1427808619430241,2.87981738495252,365.53979508599207,186.71408239694935,0.02268,1547.9423738640517,16.0,2.92,18.92,1.673,0.216,1.889,0.0534673918306086,0.08956958184723142,26.645,0.573,0.214,46.49,0.649403965680383,0.851
513,0.0814,0.00149,0.03,1.83136,36.89506,0.1432,0.00257,0.0621,1.79737,43.34938,1.8689066339066338,37.62899262899263,0.14253449720670391,3.444121508379889,438.85060868789645,194.68665327667478,0.0148026,1264.7098128757611,23.454,4.048,27.502,1.863,0.255,2.118,0.07217244324894131,0.14539902946147834,19.419,0.538,0.255,36.09,0.611487947464471,0.827
514,0.0811,0.00126,0.0253,1.55249,31.18782,0.1375,0.00271,0.057,1.97017,41.44966,1.4262392108508015,28.63797780517879,0.06235956363636363,1.311621818181818,279.06381615278855,66.98653357366163,0.0197017,368.2940774713571,14.776,2.84,17.616,1.215,0.172,1.387,0.03331788888420875,0.09266669474748326,20.359,0.557,0.266,36.58,0.551200529188061,0.842
515,0.084,0.00166,0.0305,1.97731,36.27267,0.1359,0.00201,0.0571,1.48026,42.04132,3.0808809523809533,56.606547619047625,0.21388233995584993,6.075961000735836,358.6735020854598,130.82331445665778,0.017973700000000002,843.3773431887221,20.358,2.002,22.360000000000003,1.534,0.178,1.712,0.08488445125351457,0.09861411942874247,26.458,0.506,0.217,52.25,0.601122216390551,0.861
516,0.0826,0.0015,0.0326,1.81128,39.51981,0.1371,0.0036,0.0632,2.62879,46.11101,1.4963680387409202,32.521065375302655,0.1384332603938731,2.4302727935813278,264.3526007586109,103.61303576654775,0.024375200000000003,667.6458803362787,9.0,2.9,11.9,0.659,0.187,0.8460000000000001,0.06013322383429145,0.08440551145177479,25.706,0.531,0.206,48.37,0.65722876071037,0.849
517,0.0819,0.00155,0.0305,1.89603,37.20586,0.1297,0.00379,0.0606,2.92535,46.74224,1.6446275946275943,32.36202686202686,0.34098311488049343,5.452131071703932,205.17810963472766,336.01384640542744,0.0292535,2016.8148595347184,8.82,1.1300000000000001,9.95,0.738,0.091,0.829,0.1183840761294119,0.11971309438058621,27.852,0.535,0.21,52.03,0.642951737636328,0.855
518,0.0836,0.00179,0.029,2.14701,34.7209,0.1407,0.00343,0.062,2.43752,44.03145,2.1625598086124405,35.03588516746412,0.11301691542288557,2.0428713574982234,174.58898382678828,178.40750627684608,0.026287900000000003,818.8151208737194,7.642,0.908,8.55,0.71,0.143,0.853,0.043886553826347076,0.08709152182967926,31.918,0.497,0.183,64.25,0.642204600441145,0.858
519,0.0802,0.00223,0.0303,2.77621,37.84146,0.1362,0.00373,0.0662,2.73888,48.58419,2.727718204488778,37.062718204488775,0.14544809104258444,2.581411160058737,266.89321186225027,192.59113072668995,0.0244745,1258.0202713986819,8.4,0.5,8.9,0.736,0.121,0.857,0.05135817272823974,0.11217375327576369,22.316,0.468,0.232,47.73,0.613712970774656,0.811
520,0.083,0.00186,0.0317,2.24401,38.21812,0.1338,0.00326,0.0659,2.4333,49.225,1.86,31.7,0.07436113602391628,1.5031898355754856,284.77439355182275,63.319598453575885,0.024333,438.7677954725923,10.942,0.732,11.674000000000001,0.936,0.134,1.07,0.03546692697438758,0.09877748338214104,19.953,0.473,0.244,42.16,0.58389089771399,0.862
521,0.0833,0.00158,0.0314,1.9018,37.69599,0.1387,0.00339,0.07,2.44745,50.48181,1.8455462184873952,36.67731092436975,0.2126387887527037,4.390771449170874,295.8801268556279,106.05107219348055,0.0273888,859.4168504770668,8.4,0.5,8.9,0.797,0.127,0.924,0.0820754716981132,0.180188679245283,22.892,0.528,0.238,43.37,0.622564393693648,0.858
522,0.0801,0.00177,0.0292,2.20758,36.43343,0.1379,0.00341,0.0614,2.47581,44.50622,2.4638576779026216,40.64669163545568,0.22547048585931834,4.059791153009428,373.16111765857374,104.2432626164807,0.0257885,1003.1605909451847,21.212,4.246,25.458000000000002,1.615,0.241,1.8559999999999999,0.07559402410917111,0.08870981113929928,34.071,0.55,0.183,61.96,0.651768021971619,0.825
523,0.0818,0.00194,0.0307,2.37349,37.56981,0.138,0.00307,0.0605,2.22395,43.87185,1.7312958435207824,27.397310513447437,0.3339403623188405,6.580909420289855,388.7291677255015,228.14820431468618,0.0222395,1972.373697637669,22.71,2.84,25.55,1.81,0.208,2.0180000000000002,0.1705582256763359,0.14316392269148176,30.793,0.614,0.203,50.19,0.633388623829452,0.847
524,0.0831,0.002,0.0313,2.40276,37.66976,0.139,0.00358,0.0612,2.57885,44.05201,2.888086642599278,45.1985559566787,0.16957352517985608,2.8988546762589924,477.9033596535281,112.7233956114825,0.0247581,1333.7408686932029,27.83,3.72,31.549999999999997,2.117,0.257,2.374,0.0520128926246603,0.1058585603235796,29.907,0.632,0.206,47.29,0.690285006107458,0.86
525,0.0806,0.0017,0.0313,2.11165,38.82218,0.1411,0.00327,0.0626,2.32022,44.40057,1.7928039702233252,33.008684863523584,0.5192370659107016,9.940134656272148,233.17617810826744,580.896375702514,0.025021099999999998,3389.1379393331154,6.05,2.18,8.23,0.605,0.112,0.717,0.20860295144546342,0.08565709231413805,27.771,0.745,0.212,37.29,0.648431608782801,0.86
526,0.0814,0.00168,0.0311,2.06064,38.22606,0.1397,0.00371,0.0628,2.65312,44.92962,2.63970515970516,48.86597051597051,0.47194280601288485,7.988681460272012,374.12779635940274,280.63798240737475,0.0265312,2785.6292806816327,17.97,3.27,21.24,1.641,0.187,1.828,0.12199408255589651,0.11876076913043777,25.508,0.529,0.226,48.24,0.657653956405733,0.851
527,0.0813,0.00167,0.0301,2.05129,36.96933,0.1396,0.00349,0.0633,2.50211,45.3255,1.585781057810578,28.582041820418198,0.57315,10.395528653295129,257.95622259609627,513.1608289775819,0.0232022,3071.345494098111,14.2,3.1,17.3,1.044,0.202,1.246,0.22897149591514696,0.07590436050576274,31.136,0.593,0.249,52.52,0.619494717895202,0.857
528,0.0835,0.00189,0.031,2.2682,37.17422,0.1389,0.00377,0.0693,2.71341,49.8604,2.6935329341317362,44.17964071856287,0.3186722102231821,5.857820734341253,307.6006030005888,348.9398677790285,0.0185208,1987.9136537516229,10.5,2.2,12.7,0.908,0.167,1.075,0.08980350463894266,0.1254388447388348,31.158,0.526,0.193,59.2,0.646805592081594,0.857
529,0.0821,0.00203,0.0306,2.47157,37.27699,0.1372,0.00313,0.0594,2.28172,43.31419,2.4330328867235074,36.675274056029224,0.3273040087463557,6.211456268221575,374.7593969807834,226.18464847996958,0.0228172,1934.0959072776313,18.2,2.1,20.3,1.587,0.213,1.8,0.12724950553008063,0.11264157804642252,26.226,0.737,0.236,35.59,0.640085789490346,0.889
530,0.0832,0.00172,0.0316,2.06271,37.98698,0.1408,0.00261,0.0608,1.85208,43.16384,1.8171634615384615,33.385096153846156,0.336760440340909,7.844840909090907,331.44848788533443,209.28765143028843,0.0271341,1882.2403001282473,12.0,2.1,14.1,1.117,0.201,1.318,0.17127853149424418,0.12067843909981428,31.463,0.599,0.205,52.54,0.613536859443456,0.868
531,0.0807,0.00182,0.0312,2.25931,38.69291,0.138,0.00293,0.0587,2.1198,42.52007,1.571920693928129,26.947211895910783,0.1562878985507246,3.131092028985507,166.0263701243225,184.4059348895401,0.028053799999999997,858.9020981169411,6.470000000000001,2.3899999999999997,8.86,0.585,0.195,0.78,0.09552172953893667,0.09732549538677152,23.679,0.518,0.227,45.75,0.612762028597966,0.818
532,0.0808,0.0016,0.0278,1.98317,34.42801,0.1397,0.00259,0.0577,1.8571,41.29886,1.8752475247524756,32.58242574257426,0.13739792412312096,3.060949892627058,248.70231407890168,176.05628987621967,0.018570999999999997,813.1425020324178,8.714,2.348,11.062000000000001,0.795,0.141,0.936,0.07257788093349393,0.14004367795830028,30.785,0.596,0.199,51.66,0.623374057943104,0.842
533,0.0799,0.00152,0.0314,1.90143,39.2826,0.1391,0.0039,0.0688,2.80538,49.44638,1.7787234042553195,36.74468085106383,0.1452897196261682,2.5630596693026604,341.5762642040297,127.32207031457853,0.021198,921.9051987358047,15.097999999999999,3.184,18.282,1.361,0.261,1.6219999999999999,0.05251210960458847,0.14896333677874382,28.027,0.504,0.218,55.64,0.639163434770605,0.831
534,0.0844,0.00187,0.0324,2.21762,38.35636,0.1409,0.00321,0.0695,2.27842,49.3133,1.8544905213270138,32.13127962085307,0.04210134847409511,0.9115400993612491,255.15024175168222,101.15582917816602,0.021571982007554082,556.7714376756703,11.3,0.6,11.9,0.939,0.069,1.008,0.021601907700939824,0.1005283583485295,22.672,0.503,0.248,45.11,0.628922814408976,0.849
535,0.0819,0.0021,0.0308,2.56144,37.60969,0.1362,0.00289,0.0639,2.12468,46.92204,3.0128205128205128,44.18803418803419,0.14617628487518358,3.2320638766519827,318.336190063997,127.85706446015313,0.021246800000000003,864.7772840280319,16.064,2.382,18.445999999999998,1.382,0.131,1.513,0.055382710689852004,0.11656979314891189,23.486,0.553,0.244,42.51,0.618237655637942,0.847
536,0.0804,0.00157,0.0307,1.94949,38.14998,0.0,0.0,0.0,0.0,0.0,1.4489303482587066,28.33258706467662,0.0,0.0,223.80055506967085,48.78601736439338,0.0227842,248.76559132330888,13.122,2.104,15.225999999999999,1.051,0.129,1.18,0.0,0.12533692722371967,21.756,0.55,0.243,39.56,0.608024178087282,0.853
537,0.0801,0.00147,0.031,1.83576,38.76017,0.1403,0.00239,0.0585,1.70298,41.6851,1.319513108614232,27.826466916354555,0.1568575908766928,3.839401282965075,251.18490084116252,228.97970138743915,0.018556500000000004,1067.3001741340959,10.8,0.7,11.5,1.075,0.104,1.179,0.11352764215613752,0.09370222419490064,27.253,0.513,0.204,53.16,0.641917561216127,0.808
538,0.0811,0.00188,0.0308,2.31669,37.99484,0.1459,0.00284,0.064,1.94898,43.83961,1.912453760789149,31.33168927250308,0.24471884852638792,5.514790952707334,222.51370021993517,333.81217698492907,0.019489799999999998,1447.6591288647448,9.2,1.06,10.26,0.865,0.107,0.972,0.13223662066644226,0.043125210366879836,23.04,0.53,0.239,43.47,0.653062125527549,0.871
539,0.0825,0.00157,0.0318,1.89971,38.5569,0.1393,0.00258,0.0603,1.85565,43.29012,2.047660606060606,41.474909090909094,0.18030366116295762,4.214073941134242,254.66111188129076,213.62753936491967,0.017029799999999998,926.4658522290425,10.931999999999999,1.6280000000000001,12.559999999999999,1.062,0.143,1.205,0.0829675714833596,0.05710146162696552,25.185,0.516,0.221,48.79,0.645138748648424,0.86
540,0.081,0.00144,0.0298,1.7777,36.84364,0.1354,0.00341,0.0625,2.51551,46.1425,1.4595555555555557,30.204691358024697,0.40977924667651405,7.510616691285082,299.7590998608139,390.5145992597231,0.0238974,2797.4369268903984,19.11,2.83,21.939999999999998,1.671,0.171,1.842,0.16540443829990545,0.1453680454605524,30.199,0.741,0.206,40.78,0.607456813885456,0.847
541,0.0821,0.00151,0.03,1.84387,36.57617,0.1394,0.0031,0.061,2.22341,43.73253,1.5780511571254567,31.352009744214367,0.379116212338594,7.460028694404593,288.6661787136566,348.9250038800354,0.0222341,2239.481864215582,20.3,2.2,22.5,1.502,0.342,1.844,0.1657591785936528,0.12640012445550716,26.957,0.66,0.219,40.84,0.6381972717794,0.851
542,0.0813,0.00156,0.0323,1.91558,39.74904,0.1351,0.00323,0.0589,2.38974,43.62921,1.4563837638376382,30.15461254612546,0.47369877896497364,8.63803655759658,363.2701552786547,264.63000438756893,0.0251551,2418.2146711815753,17.61,4.46,22.07,1.763,0.288,2.0509999999999997,0.20700610730273136,0.0908965331550229,27.536,0.708,0.2,38.87,0.658403027961337,0.878
543,0.0813,0.00242,0.0281,2.97226,34.55205,0.1431,0.00377,0.0635,2.63138,44.34875,2.253308733087331,26.164452644526445,0.04834346610761705,0.8142732354996506,253.91060914688617,63.616858817173544,0.0224812,363.13871960826333,16.6,3.6,20.200000000000003,1.561,0.217,1.778,0.023666731153672536,0.10059972915457535,26.507,0.517,0.214,51.32,0.584536178832685,0.864
544,0.081,0.00193,0.027,2.38093,33.37996,0.1408,0.00399,0.0618,2.83198,43.9106,2.358888888888889,33.0,0.08195369318181817,1.2693579545454543,424.91668134525634,40.211388186490275,0.0283198,483.8859687543327,28.35,4.64,32.99,2.21,0.265,2.475,0.02838299375809681,0.05103442861068583,23.506,0.515,0.225,45.65,0.626254834196391,0.84
545,0.0823,0.00181,0.0267,2.19543,32.42196,0.1351,0.00304,0.06,2.24812,44.41966,0.6883718104495746,10.154434993924665,0.06152005921539601,1.2142116950407105,301.8312302331608,35.919183276040506,0.0263138,285.28188572139806,11.370000000000001,1.126,12.496,1.109,0.145,1.254,0.08033143327260975,0.11752952929423519,19.352,0.495,0.261,39.06,0.558927023050339,0.827
546,0.0829,0.00163,0.032,1.96173,38.62428,0.1402,0.00259,0.0606,1.84459,43.22368,1.5297225572979491,30.031363088057898,0.26609386590584877,6.225980028530671,397.8117132199778,252.61304461965875,0.021760000000000005,2186.7152346260987,16.4,2.55,18.95,1.741,0.202,1.943,0.15621881914016747,0.10303240640319293,29.096,0.66,0.213,44.08,0.643484521057137,0.84
547,0.0832,0.00189,0.0293,2.27348,35.24795,0.1435,0.00308,0.0637,2.14401,44.41947,2.5624038461538463,39.72403846153846,0.6996643902439025,14.470331707317078,453.56441627184466,424.6259569341296,0.0214401,4129.260868315078,17.8,2.8,20.6,1.594,0.208,1.802,0.22419840713077208,0.1086672443912571,33.314,0.555,0.176,59.99,0.649467812534387,0.844
548,0.0804,0.00165,0.0292,2.04857,36.37322,0.1389,0.00302,0.0631,2.176,45.402,1.8757462686567163,33.19502487562189,0.36981411087113036,7.72691072714183,255.78039335773101,332.7134979546657,0.018445899999999998,1569.7754075864327,12.132,1.0859999999999999,13.218,1.127,0.169,1.296,0.15689656762814894,0.11161434936213782,28.097,0.565,0.269,49.75,0.633743616918463,0.847
549,0.0817,0.00177,0.0298,2.16259,36.50433,0.1445,0.00259,0.06,1.79116,41.50828,1.3887025703794373,23.38041615667075,0.22661155709342565,5.24968858131488,306.4932501760245,175.05209775580616,0.019446899999999996,1043.3706482231312,14.469999999999999,1.258,15.728,1.239,0.199,1.4380000000000002,0.16474466726606987,0.12900199366717485,22.926,0.48,0.284,47.74,0.585378687756069,0.835
550,0.0812,0.00169,0.0314,2.08163,38.69864,0.138,0.00285,0.0595,2.06598,43.13301,1.662943349753695,30.89729064039409,0.3468739130434782,7.241753623188405,241.47083666217594,410.9563898423852,0.020659800000000002,2050.1542479108643,9.7,1.2,10.899999999999999,0.905,0.145,1.05,0.17369901547116737,0.10238272524199554,21.362,0.58,0.261,36.82,0.641226791753471,0.827
551,0.0819,0.00142,0.0243,1.73134,29.67667,0.1467,0.00285,0.061,1.94469,41.55674,1.485885225885226,25.427472527472528,0.17642024539877305,3.7760122699386507,265.8476683990662,280.9776919273588,0.017911600000000003,1337.9475187171508,13.76,2.74,16.5,1.018,0.171,1.189,0.0958103417351579,0.20257224549223998,27.006,0.522,0.219,51.78,0.602427796542749,0.717
552,0.0831,0.00138,0.0303,1.66629,36.44595,0.1396,0.00252,0.06,1.80328,42.99517,1.3550902527075812,29.753068592057765,0.1901914040114613,4.52836676217765,269.76886565181763,355.6055441935278,0.0171767,1647.7832341676228,14.541999999999998,2.244,16.785999999999998,1.296,0.177,1.473,0.11435269601458713,0.1877659112616133,24.732,0.589,0.227,42.01,0.62449701929399,0.851
553,0.0819,0.00101,0.0294,1.22962,35.85918,0.1412,0.00268,0.0609,1.89915,43.14129,1.0346642246642246,30.117948717948714,0.11202096317280456,2.545550991501417,257.2523331703647,135.54841427551622,0.018991499999999998,662.2363745289202,18.75,3.37,22.12,1.499,0.188,1.687,0.06572236698514511,0.09242555845081403,25.922,0.53,0.216,48.9,0.613113444388785,0.835
554,0.0823,0.00129,0.0314,1.56172,38.20677,0.1421,0.00244,0.0618,1.71767,43.51145,1.4404738760631834,35.062697448359664,0.27880562983814217,7.0615524278677,280.1018749077107,222.2359452072507,0.0180328,1122.518446161409,14.8,2.9,17.7,1.362,0.171,1.5330000000000001,0.15015212184543683,0.10079806171800587,25.555,0.833,0.218,30.67,0.648460124351142,0.837
555,0.0842,0.00129,0.0325,1.52767,38.55965,0.1411,0.00233,0.0604,1.6497,42.78254,1.5397268408551068,38.791567695962,0.1876715095676825,4.8649610205527996,403.10397973076635,275.8985301625796,0.0169811,1888.5665451417335,23.6,2.1,25.700000000000003,1.715,0.133,1.848,0.10159567335627766,0.06346936038975551,23.198,0.547,0.226,42.39,0.586904593742754,0.84
556,0.0817,0.00149,0.0299,1.8224,36.64616,0.1399,0.00236,0.0617,1.68445,44.11428,1.2912117503059977,25.9108935128519,0.07349907076483203,1.9215646890636169,239.6004157129643,107.437167800137,0.016844500000000002,433.6109516993535,11.174,0.99,12.164,0.978,0.127,1.105,0.05797197865800924,0.16232686243463681,22.81,0.499,0.232,45.71,0.624659949038408,0.881
557,0.0824,0.00142,0.0316,1.72588,38.36081,0.1395,0.00237,0.059,1.69811,42.31957,3.0192233009708733,67.1883495145631,0.3198055913978494,7.961405017921145,334.33425716804794,200.83672008390985,0.016496999999999998,1107.7173879649354,0.0,0.0,0.0,0.0,0.0,0.0,0.09701892549375334,0.07782542365892879,26.633,0.551,0.206,48.32,0.612405928613609,0.839
558,0.0834,0.00172,0.0308,2.05898,36.98796,0.1395,0.00324,0.0625,2.32498,44.78447,2.373764988009592,42.50695443645084,0.07402064516129032,1.4278673835125448,183.43416942857777,118.07739995280376,0.027194,589.0065336719647,7.2,2.23,9.43,0.739,0.172,0.911,0.026942943856890448,0.1690802877746498,30.655,0.518,0.222,59.23,0.629007176112829,0.88
559,0.0838,0.00151,0.0298,1.80766,35.52601,0.1381,0.00299,0.0605,2.16847,43.78588,1.7658711217183767,34.849642004773266,0.17775452570601016,3.5967052860246205,293.978382956078,164.99938249385062,0.021684699999999998,1051.8435152478605,12.12,1.76,13.879999999999999,1.229,0.131,1.36,0.07729968929479336,0.15817719612089262,28.091,0.502,0.21,55.98,0.592926021198468,0.849
560,0.0835,0.00184,0.033,2.20886,39.51584,0.1437,0.00391,0.0664,2.7194,46.19722,1.7364311377245512,31.142514970059885,0.0997498956158664,1.6939624217119,305.03947935282866,61.72776760827993,0.0232498,437.7799257773606,10.8,3.33,14.13,1.018,0.179,1.197,0.044454684354764386,0.07760774137220187,23.825,0.549,0.241,43.43,0.667625413955926,0.852
561,0.0822,0.00252,0.0289,3.06474,35.12455,0.1415,0.00333,0.0664,2.35011,46.89759,2.664087591240876,30.552433090024333,0.1047714487632509,2.0891363957597178,280.0856511481451,164.99907506632132,0.022334200000000002,1032.1498908166225,12.0,1.5,13.5,1.11,0.153,1.2630000000000001,0.04873456519835362,0.09742534372537,22.374,0.559,0.237,40.0,0.593259532629694,0.873
562,0.0814,0.00181,0.0295,2.22742,36.21587,0.1405,0.00286,0.0648,2.03717,46.15127,1.6009828009828009,26.09336609336609,0.207100640569395,4.692350177935943,206.911360375111,290.5105815223845,0.020371700000000003,1224.5416570822674,7.62,2.06,9.68,0.763,0.108,0.871,0.12381045099423174,0.11682527320076909,24.124,0.761,0.236,31.72,0.658248000782256,0.857
563,0.0816,0.00236,0.0305,2.88607,37.37969,0.142,0.00317,0.068,2.23342,47.91283,2.7301960784313724,35.284313725490186,0.17461788732394368,3.74574647887324,339.86784255907236,77.39263607846772,0.0235011,618.1557375628632,12.894,2.98,15.874,1.162,0.191,1.353,0.07651973156463385,0.11054371857330125,24.962,0.566,0.217,44.09,0.620108631039613,0.833
